(368.0, 199.0)
(368.0, 200.0)
(368.0, 201.0)
(368.0, 202.0)
(367.0, 202.0)
(367.0, 203.0)
(367.0, 204.0)
(367.0, 205.0)
(367.0, 207.0)
(367.0, 208.0)
(367.0, 209.0)
(367.0, 210.0)
(367.0, 211.0)
(367.0, 212.0)
(367.0, 213.0)
(367.0, 214.0)
(367.0, 215.0)
(367.0, 216.0)
(367.0, 217.0)
(367.0, 218.0)
(367.0, 219.0)
(367.0, 220.0)
(367.0, 221.0)
(367.0, 222.0)
(367.0, 223.0)
(367.0, 225.0)
(367.0, 226.0)
(367.0, 227.0)
(367.0, 228.0)
(367.0, 229.0)
(367.0, 230.0)
(367.0, 231.0)
(367.0, 232.0)
(367.0, 233.0)
(367.0, 234.0)
(366.0, 234.0)
(366.0, 235.0)
(366.0, 236.0)
(366.0, 237.0)
(366.0, 238.0)
(366.0, 239.0)
(366.0, 240.0)
(366.0, 241.0)
(365.0, 242.0)
(365.0, 243.0)
(365.0, 244.0)
(365.0, 245.0)
(365.0, 246.0)
(365.0, 247.0)
(365.0, 248.0)
(365.0, 249.0)
(364.0, 250.0)
(364.0, 251.0)
(364.0, 252.0)
(364.0, 253.0)
(364.0, 254.0)
(364.0, 255.0)
(364.0, 256.0)
(364.0, 257.0)
(363.0, 258.0)
(363.0, 259.0)
(363.0, 260.0)
(363.0, 261.0)
(363.0, 262.0)
(363.0, 263.0)
(363.0, 264.0)
(362.0, 265.0)
(362.0, 266.0)
(362.0, 267.0)
(362.0, 268.0)
(362.0, 269.0)
(361.0, 271.0)
(361.0, 272.0)
(361.0, 273.0)
(361.0, 274.0)
(361.0, 275.0)
(361.0, 276.0)
(361.0, 277.0)
(361.0, 278.0)
(361.0, 279.0)
(361.0, 281.0)
(361.0, 282.0)
(361.0, 283.0)
(361.0, 285.0)
(361.0, 286.0)
(361.0, 287.0)
(361.0, 288.0)
(361.0, 289.0)
(361.0, 290.0)
(361.0, 291.0)
(361.0, 292.0)
(361.0, 293.0)
(361.0, 294.0)
(361.0, 295.0)
(361.0, 296.0)
(361.0, 297.0)
(361.0, 298.0)
(361.0, 299.0)
(361.0, 301.0)
(361.0, 302.0)
(361.0, 303.0)
(361.0, 304.0)
(361.0, 305.0)
(361.0, 306.0)
(361.0, 307.0)
(361.0, 308.0)
(361.0, 309.0)
(361.0, 310.0)
(361.0, 311.0)
(361.0, 312.0)
(361.0, 313.0)
(361.0, 314.0)
(361.0, 315.0)
(361.0, 316.0)
(360.0, 316.0)
(360.0, 317.0)
(360.0, 318.0)
(360.0, 319.0)
(360.0, 320.0)
(360.0, 321.0)
(360.0, 322.0)
(360.0, 323.0)
(360.0, 324.0)
(360.0, 325.0)
(360.0, 326.0)
(360.0, 327.0)
(360.0, 328.0)
(360.0, 329.0)
(360.0, 330.0)
(360.0, 331.0)
(360.0, 332.0)
(360.0, 333.0)
(360.0, 334.0)
(360.0, 335.0)
(360.0, 336.0)
(360.0, 337.0)
(360.0, 338.0)
(360.0, 339.0)
(360.0, 340.0)
(360.0, 341.0)
(360.0, 342.0)
(360.0, 343.0)
(360.0, 344.0)
(360.0, 345.0)
(360.0, 346.0)
(360.0, 347.0)
(360.0, 348.0)
(360.0, 349.0)
(360.0, 350.0)
(360.0, 351.0)
(360.0, 352.0)
(360.0, 353.0)
(360.0, 354.0)
(360.0, 355.0)
(360.0, 356.0)
(360.0, 357.0)
(360.0, 358.0)
(359.0, 358.0)
(359.0, 359.0)
(358.0, 359.0)
(357.0, 359.0)
(355.0, 359.0)
(354.0, 359.0)
(353.0, 359.0)
(352.0, 359.0)
(351.0, 359.0)
(350.0, 359.0)
(349.0, 359.0)
(348.0, 359.0)
(347.0, 359.0)
(345.0, 359.0)
(344.0, 359.0)
(342.0, 359.0)
(341.0, 359.0)
(340.0, 359.0)
(339.0, 359.0)
(338.0, 359.0)
(336.0, 359.0)
(335.0, 359.0)
(334.0, 359.0)
(333.0, 359.0)
(332.0, 359.0)
(331.0, 359.0)
(330.0, 359.0)
(329.0, 359.0)
(328.0, 359.0)
(327.0, 359.0)
(326.0, 359.0)
(325.0, 359.0)
(324.0, 359.0)
(323.0, 359.0)
(322.0, 359.0)
(321.0, 359.0)
(320.0, 359.0)
(319.0, 359.0)
(318.0, 359.0)
(317.0, 359.0)
(316.0, 359.0)
(315.0, 359.0)
(314.0, 359.0)
(313.0, 359.0)
(311.0, 359.0)
(310.0, 359.0)
(309.0, 359.0)
(308.0, 359.0)
(307.0, 359.0)
(307.0, 360.0)
(306.0, 360.0)
(305.0, 361.0)
(304.0, 361.0)
(303.0, 361.0)
(302.0, 361.0)
(302.0, 362.0)
(301.0, 362.0)
(300.0, 362.0)
(299.0, 362.0)
(298.0, 362.0)
(297.0, 363.0)
(295.0, 363.0)
(294.0, 363.0)
(293.0, 363.0)
(292.0, 364.0)
(291.0, 364.0)
(290.0, 364.0)
(289.0, 364.0)
(288.0, 365.0)
(287.0, 365.0)
(286.0, 365.0)
(285.0, 366.0)
(284.0, 366.0)
(283.0, 366.0)
(282.0, 366.0)
(281.0, 366.0)
(280.0, 366.0)
(279.0, 366.0)
(278.0, 366.0)
(277.0, 366.0)
(276.0, 366.0)
(275.0, 366.0)
(274.0, 366.0)
(273.0, 366.0)
(272.0, 366.0)
(271.0, 366.0)
(270.0, 366.0)
(269.0, 366.0)
(268.0, 366.0)
(267.0, 366.0)
(266.0, 366.0)
(265.0, 366.0)
(264.0, 366.0)
(263.0, 366.0)
(262.0, 366.0)
(261.0, 366.0)
(260.0, 366.0)
(259.0, 366.0)
(258.0, 366.0)
(257.0, 366.0)
(256.0, 366.0)
(255.0, 366.0)
(254.0, 366.0)
(253.0, 366.0)
(252.0, 366.0)
(251.0, 366.0)
(250.0, 366.0)
(249.0, 366.0)
(248.0, 366.0)
(247.0, 366.0)
(246.0, 366.0)
(245.0, 365.0)
(244.0, 365.0)
(243.0, 365.0)
(242.0, 365.0)
(241.0, 365.0)
(240.0, 365.0)
(239.0, 365.0)
(238.0, 365.0)
(237.0, 365.0)
(236.0, 365.0)
(235.0, 365.0)
(234.0, 365.0)
(233.0, 365.0)
(232.0, 365.0)
(231.0, 365.0)
(230.0, 365.0)
(229.0, 365.0)
(228.0, 365.0)
(227.0, 365.0)
(226.0, 365.0)
(225.0, 365.0)
(224.0, 365.0)
(223.0, 365.0)
(222.0, 365.0)
(221.0, 365.0)
(220.0, 365.0)
(219.0, 365.0)
(218.0, 365.0)
(217.0, 365.0)
(216.0, 365.0)
(215.0, 365.0)
(214.0, 365.0)
(212.0, 365.0)
(211.0, 365.0)
(210.0, 365.0)
(208.0, 365.0)
(207.0, 365.0)
(205.0, 365.0)
(204.0, 365.0)
(202.0, 366.0)
(201.0, 366.0)
(200.0, 366.0)
(199.0, 366.0)
(198.0, 366.0)
(197.0, 366.0)
(196.0, 366.0)
(195.0, 366.0)
(194.0, 366.0)
(193.0, 366.0)
(192.0, 366.0)
(191.0, 366.0)
(189.0, 366.0)
(188.0, 366.0)
(187.0, 366.0)
(185.0, 366.0)
(184.0, 366.0)
(183.0, 366.0)
(182.0, 366.0)
(181.0, 366.0)
(180.0, 366.0)
(179.0, 366.0)
(178.0, 366.0)
(177.0, 366.0)
(176.0, 366.0)
(175.0, 366.0)
(173.0, 366.0)
(172.0, 366.0)
(171.0, 366.0)
(170.0, 366.0)
(169.0, 366.0)
(168.0, 366.0)
(167.0, 366.0)
(166.0, 366.0)
(165.0, 366.0)
(164.0, 366.0)
(163.0, 366.0)
(162.0, 366.0)
(161.0, 366.0)
(160.0, 366.0)
(159.0, 366.0)
(158.0, 366.0)
(157.0, 366.0)
(156.0, 366.0)
(155.0, 366.0)
(154.0, 366.0)
(153.0, 366.0)
(153.0, 365.0)
(152.0, 365.0)
(151.0, 365.0)
(150.0, 365.0)
(149.0, 365.0)
(148.0, 365.0)
(147.0, 365.0)
(146.0, 365.0)
(145.0, 365.0)
(144.0, 365.0)
(143.0, 365.0)
(142.0, 365.0)
(141.0, 365.0)
(140.0, 365.0)
(139.0, 365.0)
(138.0, 365.0)
(137.0, 365.0)
(136.0, 365.0)
(135.0, 365.0)
(134.0, 365.0)
(133.0, 365.0)
(132.0, 365.0)
(131.0, 365.0)
(130.0, 365.0)
(129.0, 365.0)
(128.0, 365.0)
(127.0, 365.0)
(126.0, 365.0)
(125.0, 365.0)
(124.0, 365.0)
(123.0, 365.0)
(122.0, 365.0)
(121.0, 365.0)
(120.0, 365.0)
(119.0, 365.0)
(118.0, 365.0)
(117.0, 365.0)
(116.0, 365.0)
(115.0, 365.0)
(114.0, 365.0)
(113.0, 365.0)
(112.0, 365.0)
(111.0, 365.0)
(110.0, 365.0)
(109.0, 365.0)
(108.0, 365.0)
(107.0, 365.0)
(106.0, 365.0)
(105.0, 365.0)
(104.0, 365.0)
(103.0, 365.0)
(102.0, 365.0)
(101.0, 365.0)
(100.0, 365.0)
(99.0, 365.0)
(98.0, 365.0)
(97.0, 365.0)
(96.0, 365.0)
(95.0, 365.0)
(94.0, 365.0)
(93.0, 365.0)
(92.0, 365.0)
(91.0, 365.0)
(90.0, 365.0)
(89.0, 365.0)
(88.0, 365.0)
(87.0, 365.0)
(86.0, 365.0)
(85.0, 365.0)
(84.0, 365.0)
(83.0, 365.0)
(82.0, 365.0)
(81.0, 365.0)
(80.0, 365.0)
(79.0, 365.0)
(78.0, 365.0)
(77.0, 365.0)
(76.0, 365.0)
(75.0, 365.0)
(74.0, 365.0)
(73.0, 365.0)
(72.0, 365.0)
(71.0, 365.0)
(70.0, 365.0)
(69.0, 365.0)
(68.0, 365.0)
(67.0, 365.0)
(66.0, 365.0)
(65.0, 365.0)
(64.0, 365.0)
(63.0, 365.0)
(62.0, 365.0)
(61.0, 365.0)
(60.0, 365.0)
(59.0, 365.0)
(58.0, 365.0)
(57.0, 365.0)
(56.0, 365.0)
(55.0, 365.0)
(54.0, 365.0)
(53.0, 365.0)
(52.0, 365.0)
(51.0, 365.0)
(50.0, 365.0)
(49.0, 365.0)
(48.0, 364.0)
(47.0, 363.0)
(47.0, 362.0)
(47.0, 361.0)
(46.0, 361.0)
(46.0, 360.0)
(45.0, 359.0)
(45.0, 358.0)
(45.0, 357.0)
(44.0, 357.0)
(44.0, 356.0)
(44.0, 355.0)
(44.0, 354.0)
(44.0, 353.0)
(43.0, 352.0)
(43.0, 351.0)
(43.0, 350.0)
(43.0, 349.0)
(43.0, 348.0)
(43.0, 347.0)
(42.0, 347.0)
(42.0, 346.0)
(42.0, 345.0)
(42.0, 344.0)
(42.0, 343.0)
(42.0, 342.0)
(42.0, 341.0)
(42.0, 340.0)
(42.0, 339.0)
(42.0, 338.0)
(42.0, 337.0)
(42.0, 336.0)
(42.0, 335.0)
(42.0, 334.0)
(42.0, 333.0)
(42.0, 332.0)
(42.0, 331.0)
(42.0, 330.0)
(42.0, 329.0)
(42.0, 328.0)
(42.0, 327.0)
(42.0, 326.0)
(42.0, 325.0)
(42.0, 324.0)
(42.0, 323.0)
(42.0, 322.0)
(42.0, 320.0)
(42.0, 319.0)
(42.0, 318.0)
(42.0, 317.0)
(42.0, 316.0)
(42.0, 315.0)
(42.0, 314.0)
(42.0, 313.0)
(42.0, 312.0)
(42.0, 311.0)
(42.0, 310.0)
(42.0, 309.0)
(42.0, 308.0)
(42.0, 307.0)
(42.0, 306.0)
(42.0, 305.0)
(42.0, 304.0)
(42.0, 303.0)
(42.0, 302.0)
(42.0, 301.0)
(42.0, 300.0)
(42.0, 299.0)
(42.0, 298.0)
(42.0, 297.0)
(42.0, 296.0)
(42.0, 295.0)
(42.0, 294.0)
(42.0, 293.0)
(42.0, 292.0)
(42.0, 291.0)
(42.0, 290.0)
(42.0, 289.0)
(42.0, 288.0)
(42.0, 287.0)
(42.0, 286.0)
(42.0, 285.0)
(42.0, 284.0)
(42.0, 283.0)
(42.0, 282.0)
(42.0, 281.0)
(42.0, 280.0)
(42.0, 279.0)
(42.0, 278.0)
(42.0, 277.0)
(42.0, 276.0)
(42.0, 274.0)
(42.0, 271.0)
(42.0, 269.0)
(42.0, 266.0)
(42.0, 265.0)
(42.0, 264.0)
(42.0, 263.0)
(42.0, 262.0)
(42.0, 261.0)
(42.0, 260.0)
(42.0, 259.0)
(42.0, 258.0)
(42.0, 257.0)
(42.0, 256.0)
(42.0, 255.0)
(42.0, 254.0)
(42.0, 253.0)
(42.0, 252.0)
(42.0, 251.0)
(42.0, 250.0)
(42.0, 248.0)
(42.0, 247.0)
(42.0, 246.0)
(42.0, 245.0)
(42.0, 244.0)
(42.0, 243.0)
(42.0, 242.0)
(42.0, 241.0)
(42.0, 240.0)
(42.0, 239.0)
(42.0, 238.0)
(42.0, 236.0)
(42.0, 235.0)
(42.0, 234.0)
(42.0, 233.0)
(42.0, 232.0)
(42.0, 231.0)
(42.0, 230.0)
(41.0, 229.0)
(41.0, 228.0)
(41.0, 227.0)
(41.0, 226.0)
(41.0, 225.0)
(41.0, 224.0)
(41.0, 223.0)
(41.0, 222.0)
(41.0, 221.0)
(41.0, 220.0)
(41.0, 219.0)
(41.0, 218.0)
(41.0, 217.0)
(41.0, 216.0)
(41.0, 215.0)
(41.0, 214.0)
(41.0, 213.0)
(41.0, 212.0)
(41.0, 211.0)
(41.0, 210.0)
(41.0, 209.0)
(41.0, 208.0)
(41.0, 207.0)
(41.0, 206.0)
(41.0, 205.0)
